ALERT,kycRiskScore,income,tenureMonths,creditScore,state,nbrPurchases90d,avgTxnSize90d,totalSpend90d,csrNotes,nbrDistinctMerch90d,nbrMerchCredits90d,nbrMerchCreditsRndDollarAmt90d,totalMerchCred90d,nbrMerchCreditsWoOffsettingPurch,nbrPayments90d,totalPaymentAmt90d,overpaymentAmt90d,overpaymentInd90d,nbrCustReqRefunds90d,indCustReqRefund90d,totalRefundsToCust90d,nbrPaymentsCashLike90d,maxRevolveLine,indOwnsHome,nbrInquiries1y,nbrCollections3y,nbrWebLogins90d,nbrPointRed90d,PEP,SAR,record_id
1,0,24300.0,0,726,PA,12,2.82,33.84,  change request plastic replace,6,0,0,0.0,0,2,60.0,26.16,1,1,1,81.05,0,10000,0,3,0,4,1,0,0,05656384
1,2,129300.0,11,670,VT,54,77.83,4202.82,plastic replace statement statement withdraw limit,28,12,3,974.16,3,9,210.14,0.0,0,1,1,56.38,9,9000,1,5,0,11,0,0,0,41991544
1,3,21900.0,9,679,NY,14,49.62,694.68, ,8,1,0,48.95,0,3,694.68,0.0,0,1,1,67.11,0,15000,0,4,0,5,1,0,0,39862634
1,2,24900.0,43,714,NY,3,129.36,388.08, ,3,1,1,128.0,0,3,388.08,0.0,0,1,1,40.58,0,16000,1,4,0,10,0,0,0,40522982
1,2,64500.0,17,756,CT,17,12.48,212.16, ,12,1,0,12.42,1,4,212.16,0.0,0,1,1,61.55,0,6000,1,1,0,5,3,0,0,27080517
1,1,14500.0,8,704,ME,0,130.09,0.0,card replace statement customer call,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,14000,1,3,0,10,1,0,0,67644391
1,2,41900.0,87,730,CT,8,27.38,219.04,change request card replace  ,4,1,0,26.97,0,3,219.04,0.0,0,1,1,51.38,0,8000,1,3,0,7,1,0,0,68641680
1,0,56700.0,31,732,NY,47,202.26,9506.22, ,23,5,1,1020.84,3,4,9506.22,0.0,0,1,1,48.58,4,15000,1,2,0,12,1,0,0,23171763
1,0,121100.0,14,704,PA,42,32.74,1375.08, ,23,3,1,96.9,1,2,1375.08,0.0,0,1,1,53.71,1,10000,1,5,0,6,1,0,0,99267077
1,1,106400.0,39,769,PA,59,87.59,5167.81,customer call transfer transfer,27,5,1,439.72,1,4,258.39,0.0,0,1,1,76.39,4,9000,0,5,0,4,1,0,0,51945285
1,2,18400.0,11,731,MA,0,38.29,0.0,card replace billing address plastic replace,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,10000,1,4,0,7,3,0,0,01732660
1,0,1500.0,0,712,MA,0,63.92,0.0, ,0,0,0,0.0,0,3,2842.33,2842.33,1,2,1,2842.33,3,11000,1,3,0,7,1,0,0,17310923
1,0,99300.0,14,706,NJ,36,217.87,7843.32, ,22,1,0,217.1,0,6,392.17,0.0,0,1,1,69.65,3,10000,1,0,0,11,2,0,0,06200676
1,1,31400.0,2,680,MA,38,101.46,3855.48,card replace   password change,25,3,1,317.78,1,2,192.77,0.0,0,1,1,42.11,2,8000,1,1,1,8,2,0,0,70643286
1,2,31200.0,10,726,MA,5,53.27,266.35,statement customer call plastic replace statement,3,0,0,0.0,0,3,266.35,0.0,0,1,1,66.21,0,10000,1,4,0,10,0,0,0,16252126
1,3,55200.0,27,729,NJ,20,112.36,2247.2,  late payment customer call,12,2,1,220.63,0,2,2247.2,0.0,0,1,1,29.19,1,10000,1,2,0,3,1,0,0,77496271
1,0,94000.0,26,680,CT,8,169.28,1354.24, ,5,1,0,169.27,0,4,1354.24,0.0,0,1,1,25.55,1,12000,1,4,1,6,1,0,0,00386702
1,1,11300.0,6,741,MA,2,211.83,423.66, ,2,0,0,0.0,0,3,423.66,0.0,0,1,1,35.38,0,12000,0,7,0,7,1,0,0,41743837
1,1,27800.0,4,758,MA,8,90.02,720.16,billing address card replace billing address statement,5,0,0,0.0,0,3,60.0,0.0,0,1,1,44.17,0,18000,1,4,0,7,1,0,0,21292904
1,3,58800.0,12,685,PA,29,0.0,0.0, ,16,2,0,0.0,2,6,60.0,60.0,1,1,1,60.0,1,9000,1,4,0,8,0,0,0,83187278
1,1,4500.0,13,690,MA,4,267.75,1071.0, ,1,0,0,0.0,0,4,1071.0,0.0,0,1,1,42.5,0,13000,0,3,0,11,1,0,0,00303104
1,0,27600.0,2,728,MA,2,74.55,149.1,late payment statement billing address statement,1,0,0,0.0,0,5,60.0,0.0,0,1,1,69.1,0,18000,0,3,0,10,0,0,0,38500829
1,2,38200.0,2,695,NH,19,88.29,1677.51, ,13,0,0,0.0,0,3,83.88,0.0,0,1,1,29.22,0,13000,1,2,0,8,1,0,0,72420841
1,4,22300.0,108,695,CT,4,179.27,717.08, ,2,0,0,0.0,0,4,717.08,0.0,0,1,1,31.0,0,17000,1,7,0,7,2,0,0,32888266
1,2,20700.0,3,725,CT,19,156.42,2971.98, ,12,0,0,0.0,0,3,148.6,0.0,0,1,1,43.91,0,9000,1,3,0,4,1,0,0,44979635
1,1,98200.0,5,670,PA,44,32.36,1423.84,card replace billing address plastic replace,23,3,1,101.14,1,4,1423.84,0.0,0,1,1,43.9,0,11000,1,1,0,9,2,0,0,47728928
1,1,123600.0,28,724,PA,29,409.96,11888.84, ,11,4,0,1645.84,3,2,11888.84,0.0,0,1,1,26.51,2,7000,0,1,0,5,1,0,0,43012798
1,1,175500.0,35,653,RI,28,56.79,1590.12, ,14,5,2,292.66,4,2,79.51,0.0,0,1,1,53.76,2,16000,1,1,0,10,2,0,0,25499602
1,3,17600.0,64,781,NY,2,305.15,610.3,plastic replace statement password change statement,1,0,0,0.0,0,4,60.0,0.0,0,1,1,49.11,0,16000,1,4,0,8,2,0,0,06717408
1,0,63500.0,71,747,PA,98,187.08,18333.84,billing address password change billing address withdraw limit,46,12,1,2227.53,1,4,18333.84,0.0,0,1,1,55.77,4,16000,1,3,0,6,1,0,1,60169591
1,0,28800.0,12,757,ME,18,132.63,2387.34,late payment billing address password change,8,4,0,526.4,2,4,119.37,0.0,0,1,1,42.51,4,7000,1,2,0,10,0,0,0,93167261
1,2,26600.0,18,692,MA,4,253.92,1015.68,card replace transfer transfer statement,2,0,0,0.0,0,2,60.0,0.0,0,1,1,37.18,0,8000,0,1,0,4,2,0,0,82199551
1,2,131800.0,0,650,MA,107,14.96,1600.72, ,50,11,4,185.92,5,2,80.04,0.0,0,1,1,52.48,2,8000,1,4,0,6,1,0,0,90124191
1,2,52400.0,21,684,RI,22,80.46,1770.12, ,7,5,1,403.12,1,3,2940.4,1170.28,1,1,1,1236.32,3,9000,1,2,0,11,1,0,0,06878288
1,0,23800.0,17,741,MA,37,259.85,9614.45,billing address change request transfer atm denied,18,4,0,1035.92,2,4,9614.45,0.0,0,1,1,35.68,4,13000,1,3,0,7,0,0,1,99419468
1,1,89200.0,28,737,PA,8,56.81,454.48, ,1,2,0,115.74,0,3,454.48,0.0,0,1,1,56.86,2,11000,1,0,0,10,3,0,0,76001181
1,2,80600.0,12,771,NY,34,7.69,261.46, ,19,6,2,45.84,5,3,261.46,0.0,0,1,1,70.95,0,8000,0,3,0,6,0,0,0,77075596
1,1,23000.0,27,757,ME,20,24.56,491.2, ,14,3,0,73.89,2,3,491.2,0.0,0,1,1,52.75,0,8000,0,6,0,10,1,0,0,31197817
1,3,34700.0,4,741,MA,6,13.7,82.2,transfer card replace billing address statement,4,0,0,0.0,0,2,60.0,0.0,0,1,1,29.17,0,10000,1,4,0,11,0,0,0,23270335
1,0,79600.0,17,715,PA,60,7.05,423.0, ,30,6,1,42.65,2,4,423.0,0.0,0,1,1,38.18,0,13000,1,3,0,10,0,0,0,16609933
1,1,56400.0,48,699,NY,4,59.47,237.88,card replace late payment customer call withdraw limit,3,0,0,0.0,0,2,3047.79,2809.91,1,4,1,2829.69,2,12000,1,4,0,7,0,0,1,75238607
1,1,14900.0,1,707,MA,4,19.51,78.04,  late payment change request statement,2,0,0,0.0,0,5,78.04,0.0,0,1,1,35.41,0,10000,1,4,1,6,3,0,0,12707582
1,1,59300.0,4,716,NJ,22,105.32,2317.04,late payment password change plastic replace statement,11,0,0,0.0,0,2,1037.05,0.0,0,1,1,53.44,0,16000,1,2,0,5,0,0,0,40686091
1,1,19700.0,25,713,NY,1,926.56,926.56, ,1,0,0,0.0,0,3,926.56,0.0,0,1,1,50.42,0,19000,0,3,0,2,0,0,0,61625442
1,3,23900.0,23,725,MA,15,34.67,520.05, ,6,0,0,0.0,0,3,520.05,0.0,0,1,1,33.75,0,9000,0,4,0,6,1,0,0,52277311
1,2,9300.0,2,772,PA,4,735.04,2940.16,statement customer call card replace atm denied,3,0,0,0.0,0,3,5573.38,2633.22,1,1,1,2694.22,3,10000,0,2,0,8,3,0,1,48017429
1,2,24900.0,7,741,NY,30,232.25,6967.5, ,11,4,0,921.68,2,7,348.38,0.0,0,1,1,27.97,7,11000,1,0,0,4,1,0,0,51549299
1,0,4700.0,35,714,MA,3,0.0,0.0,  late payment change request,2,1,1,0.0,1,4,60.0,60.0,1,2,1,60.0,0,11000,0,5,0,5,2,0,1,03388867
1,2,115300.0,1,718,RI,21,356.61,7488.81, ,13,4,0,1430.28,0,3,7488.81,0.0,0,1,1,45.48,3,20000,0,3,1,7,2,0,1,76960520
1,2,51300.0,6,716,MA,23,65.19,1499.37,card replace transfer card replace,12,4,1,246.84,2,8,1499.37,0.0,0,1,1,29.52,7,10000,0,5,0,6,0,0,0,31626361
1,1,137500.0,18,772,RI,9,434.86,3913.74, ,3,0,0,0.0,0,2,195.69,0.0,0,1,1,59.95,0,11000,0,2,0,7,0,0,0,31055366
1,2,52000.0,16,673,NY,7,10.42,72.94,customer call customer call  ,2,2,0,20.72,1,3,60.0,0.0,0,1,1,71.38,0,10000,0,4,0,7,0,0,0,24659010
1,1,36700.0,9,715,MA,4,104.01,416.04, ,2,0,0,0.0,0,4,2934.7,2518.66,1,1,1,2551.97,4,7000,1,4,0,13,0,0,0,31783842
1,1,22200.0,54,766,PA,4,0.84,3.36, ,4,2,1,1.82,0,2,60.0,56.64,1,2,1,101.21,0,10000,0,4,0,12,0,0,1,12822903
1,1,187200.0,12,666,RI,36,22.25,801.0, ,18,4,2,94.8,1,5,4235.47,3434.47,1,2,1,3461.91,5,11000,0,3,0,7,0,0,0,95259605
1,0,135900.0,13,693,NY,103,69.15,7122.45, ,59,5,1,344.08,2,3,356.12,0.0,0,1,1,40.48,3,17000,0,5,1,10,2,0,0,34066741
1,0,35400.0,10,704,ME,6,598.53,3591.18, ,3,0,0,0.0,0,2,6784.23,3193.05,1,3,1,3352.61,2,20000,0,2,1,9,1,0,1,01232855
1,3,55500.0,17,698,ME,5,375.23,1876.15,transfer billing address password change statement,2,0,0,0.0,0,5,1876.15,0.0,0,1,1,33.92,0,6000,0,0,0,7,1,0,0,08088361
1,2,39900.0,82,776,NY,36,59.82,2153.52, ,20,1,0,60.8,1,3,913.09,0.0,0,1,1,55.85,0,13000,1,3,0,8,3,0,0,52101030
1,1,3000.0,17,680,MA,1,77.82,77.82, ,1,0,0,0.0,0,2,77.82,0.0,0,1,1,74.63,0,9000,1,3,0,5,0,0,0,69778263
1,1,22200.0,2,676,NY,4,30.08,120.32,billing address plastic replace card replace statement,1,0,0,0.0,0,4,60.0,0.0,0,1,1,21.94,0,20000,0,3,1,8,1,0,0,56569945
1,1,31800.0,5,747,NJ,12,71.22,854.64,plastic replace transfer customer call statement,5,0,0,0.0,0,2,854.64,0.0,0,1,1,47.91,0,10000,1,6,0,3,0,0,0,26373632
1,2,102400.0,28,750,RI,60,173.79,10427.4,billing address late payment transfer moneyorder payment,31,5,0,862.05,4,4,10427.4,0.0,0,1,1,27.88,4,10000,0,2,0,5,1,0,0,89975521
1,1,67800.0,16,680,MA,83,77.45,6428.35, ,38,10,1,755.59,6,4,6428.35,0.0,0,1,1,26.62,4,9000,1,2,0,7,3,0,0,14702447
1,0,59700.0,6,688,CT,8,38.56,308.48,customer call transfer customer call,5,1,0,38.78,0,4,308.48,0.0,0,1,1,42.31,0,13000,0,2,0,6,1,0,0,09065023
1,1,27500.0,2,740,CT,6,129.85,779.1, ,2,1,0,130.2,0,2,779.1,0.0,0,1,1,74.07,1,8000,1,3,0,10,2,0,0,00353559
1,3,101300.0,37,666,CT,46,103.46,4759.16, ,25,5,1,524.28,2,3,2859.62,0.0,0,1,1,30.16,3,13000,1,2,0,10,0,0,0,10729305
1,2,28200.0,1,682,NJ,0,284.91,0.0,change request late payment billing address,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,8000,0,2,0,8,1,0,0,89043584
1,0,53200.0,1,681,CT,1,152.48,152.48, ,1,0,0,0.0,0,4,152.48,0.0,0,1,1,25.04,0,13000,1,4,1,5,1,0,0,53261563
1,3,11500.0,9,737,MA,12,112.95,1355.4,card replace card replace billing address,2,2,0,229.16,1,3,1355.4,0.0,0,1,1,45.35,2,24000,0,0,0,4,0,0,0,60203624
1,3,78300.0,2,730,NY,57,53.01,3021.57,change request plastic replace change request,21,6,1,315.9,3,3,3021.57,0.0,0,1,1,47.3,3,13000,0,7,0,6,0,0,0,86133095
1,3,141600.0,7,771,NY,63,31.69,1996.47,transfer customer call late payment,29,9,2,268.42,3,2,1996.47,0.0,0,1,1,20.65,2,23000,0,3,0,9,0,0,0,85831428
1,2,50000.0,16,656,MA,21,181.31,3807.51,change request transfer billing address overseas atm,10,2,2,332.0,0,4,5827.3,2019.79,1,2,1,2068.42,4,7000,0,3,0,12,0,0,1,59415393
1,2,1700.0,21,662,RI,1,234.33,234.33, ,1,0,0,0.0,0,2,234.33,0.0,0,1,1,48.82,0,15000,1,1,0,9,0,0,0,36597693
1,0,23400.0,38,721,MA,11,487.47,5362.17, ,5,2,0,974.88,1,3,5362.17,0.0,0,1,1,39.66,3,11000,0,4,0,9,0,0,0,64433595
1,2,60100.0,16,734,NY,18,188.09,3385.62,late payment billing address customer call,11,1,0,190.32,0,4,169.28,0.0,0,1,1,63.11,0,11000,0,1,0,4,1,0,0,92961812
1,2,18600.0,3,748,NY,7,0.0,0.0,  customer call  ,2,1,1,0.0,0,4,60.0,60.0,1,2,1,60.0,0,8000,0,4,0,5,1,0,0,89525239
1,0,14000.0,33,769,NY,21,1262.79,26518.59,  customer call card replace cash,8,2,0,2509.6,2,5,26518.59,0.0,0,1,1,57.96,5,17000,0,2,0,9,1,0,1,97045960
1,2,38900.0,48,758,VT,6,2.1,12.6,statement billing address billing address bitcoin,3,2,1,7.87,0,6,2468.78,2456.18,1,1,1,2522.6,6,11000,1,4,1,6,1,0,1,15765700
1,1,18100.0,5,729,ME,4,215.16,860.64, ,1,0,0,0.0,0,4,60.0,0.0,0,1,1,53.07,0,10000,0,4,0,8,1,0,0,82291406
1,4,51900.0,27,715,NY,51,4.52,230.52, ,23,7,1,27.16,0,4,230.52,0.0,0,1,1,42.39,0,11000,0,2,0,8,0,0,0,40234429
1,2,75200.0,7,704,PA,8,446.1,3568.8, ,3,0,0,0.0,0,4,3568.8,0.0,0,1,1,25.52,0,17000,1,3,0,4,1,0,0,57461043
1,0,51100.0,4,696,PA,113,5.25,593.25, ,54,7,1,35.26,5,2,593.25,0.0,0,1,1,38.99,0,11000,1,3,0,9,0,0,0,87200178
1,1,30500.0,63,704,NY,12,75.03,900.36,billing address plastic replace late payment,5,2,1,157.27,2,6,60.0,0.0,0,1,1,39.07,3,12000,0,4,0,7,1,0,0,29511414
1,2,5700.0,2,728,NY,0,26.71,0.0, ,0,0,0,0.0,0,5,60.0,60.0,1,1,1,60.0,0,8000,0,6,0,4,2,0,0,83870756
1,0,85900.0,6,747,VT,35,20.73,725.55,plastic replace transfer transfer,12,6,0,122.22,4,2,725.55,0.0,0,1,1,57.91,0,14000,1,2,0,6,0,0,0,39306856
1,0,58200.0,52,703,CT,2,29.55,59.1,billing address statement billing address,2,0,0,0.0,0,5,60.0,0.9,1,1,1,47.81,0,12000,0,3,0,3,0,0,0,75809998
1,1,9200.0,51,704,MA,0,144.15,0.0, ,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,7000,0,2,0,5,2,0,0,84738261
1,3,58200.0,3,649,PA,36,47.71,1717.56,plastic replace statement customer call cash,23,5,4,235.35,2,3,4452.7,2735.14,1,1,1,2761.2,3,14000,1,2,0,9,0,0,1,95354073
1,0,24800.0,13,684,RI,11,0.49,5.39,plastic replace customer call statement cash,6,0,0,0.0,0,6,2578.53,2573.14,1,1,1,2610.14,6,13000,1,3,0,9,2,0,1,17064800
1,3,43300.0,7,742,PA,15,107.06,1605.9, ,9,2,0,213.76,1,2,80.3,0.0,0,1,1,29.89,0,6000,0,2,0,7,0,0,0,35640738
1,4,81600.0,8,706,CT,12,98.6,1183.2,customer call   billing address statement,7,0,0,0.0,0,6,1183.2,0.0,0,1,1,31.72,0,11000,0,1,0,10,0,0,0,89607723
1,1,48700.0,23,679,MA,33,938.84,30981.72, ,16,3,1,2834.68,0,3,1549.09,0.0,0,1,1,39.93,3,15000,1,2,0,3,2,0,1,74888663
1,0,3400.0,62,767,NY,6,197.18,1183.08,statement statement billing address,6,1,1,225.0,1,3,1249.08,66.0,1,1,1,92.22,2,9000,1,4,0,9,1,0,0,99340928
1,1,83000.0,3,692,PA,84,97.65,8202.6, ,37,9,1,880.64,4,2,8202.6,0.0,0,1,1,30.28,2,9000,1,3,0,11,1,0,0,93482990
1,1,55200.0,5,725,NY,95,196.95,18710.25,"change request card replace change request lost cardrefund requested. supply additional details, call back",47,12,3,2328.24,5,3,18710.25,0.0,0,1,1,47.77,3,10000,1,1,0,8,0,0,0,45638439
1,2,14500.0,87,745,NY,4,41.38,165.52,billing address customer call plastic replace statement,0,0,0,0.0,0,3,165.52,0.0,0,1,1,52.56,0,12000,0,6,1,10,1,0,0,71192596
1,2,77400.0,0,680,ME,8,368.54,2948.32, ,4,0,0,0.0,0,3,2948.32,0.0,0,1,1,44.51,0,10000,1,2,0,7,0,0,0,24949509
1,0,71500.0,33,729,ME,13,44.32,576.16,late payment   late payment statement,8,0,0,0.0,0,7,576.16,0.0,0,1,1,31.96,0,8000,1,5,0,4,0,0,0,48271131
1,1,61300.0,61,668,CT,6,59.86,359.16, ,2,1,1,58.0,1,3,359.16,0.0,0,1,1,46.35,1,11000,0,2,0,6,0,0,0,15437718
1,2,40500.0,2,683,NY,33,28.47,939.51, ,18,6,0,164.58,3,4,939.51,0.0,0,1,1,38.91,1,14000,1,0,0,4,0,0,0,82528191
1,2,93600.0,0,658,MA,29,14.14,410.06,card replace late payment  ,14,1,0,14.09,0,2,410.06,0.0,0,1,1,65.56,0,15000,1,4,0,6,0,0,0,59795700
1,2,78800.0,15,704,NJ,69,13.78,950.82,billing address   password change,28,7,2,95.15,2,3,60.0,0.0,0,1,1,43.08,0,12000,1,5,0,6,1,0,0,96084990
1,1,136900.0,2,671,ME,54,141.07,7617.78, ,28,3,0,420.69,3,5,7617.78,0.0,0,1,1,44.13,5,14000,1,4,1,6,0,0,0,27431128
1,2,44700.0,7,676,MA,9,25.33,227.97, ,5,0,0,0.0,0,4,389.85,161.88,1,3,1,231.99,0,10000,0,1,0,5,2,0,0,08462644
1,1,55700.0,19,800,MA,1,200.16,200.16,  statement customer call,1,2,0,402.74,1,6,200.16,0.0,0,1,1,202.58,6,14000,0,2,0,6,1,0,0,68197406
1,0,16100.0,26,672,MA,20,0.0,0.0, ,7,2,0,0.0,0,4,60.0,60.0,1,1,1,60.0,0,8000,1,1,0,9,0,0,0,80878169
1,0,24500.0,3,743,CT,1,17.27,17.27,statement statement  ,1,0,0,0.0,0,4,60.0,42.73,1,2,1,112.6,0,8000,0,1,0,4,0,0,0,42876935
1,0,11100.0,4,771,MA,2,59.54,119.08,  customer call statement,0,2,0,119.08,2,4,119.08,0.0,0,1,1,0.0,1,7000,1,1,0,3,1,0,0,39710380
1,1,49700.0,11,671,NY,1,176.02,176.02,billing address password change late payment statement,1,0,0,0.0,0,3,176.02,0.0,0,1,1,51.18,0,14000,1,1,0,7,0,0,0,12954070
1,2,3300.0,24,710,NY,3,2.67,8.01, ,0,1,1,3.0,0,2,2614.7,2606.69,1,1,1,2648.22,2,12000,0,2,0,6,0,0,1,35525991
1,1,164400.0,4,704,MA,469,203.58,95479.02, ,229,41,5,8287.2,19,2,95479.02,0.0,0,1,1,72.0,2,13000,1,7,0,4,1,0,0,48611818
1,0,29000.0,43,700,RI,3,14.0,42.0, ,2,0,0,0.0,0,3,60.0,18.0,1,1,1,63.15,0,11000,0,7,0,11,0,0,0,49663091
1,2,24300.0,0,683,MA,31,56.56,1753.36,statement change request statement,22,8,0,448.8,5,2,87.67,0.0,0,1,1,35.27,2,10000,0,5,1,6,2,0,0,13461057
1,1,81100.0,12,714,MA,6,52.15,312.9,billing address billing address late payment statement,3,0,0,0.0,0,3,312.9,0.0,0,1,1,36.1,0,12000,1,2,0,5,1,0,0,76173699
1,2,66400.0,3,709,NY,4,111.89,447.56,transfer customer call change request statement,1,0,0,0.0,0,2,60.0,0.0,0,1,1,71.93,0,11000,1,4,0,4,0,0,0,89044658
1,1,4300.0,18,768,NY,5,135.08,675.4, ,0,0,0,0.0,0,3,675.4,0.0,0,1,1,67.6,0,13000,1,0,0,16,4,0,0,98882971
1,0,10400.0,2,736,NY,1,85.19,85.19,statement billing address statement,1,1,0,86.54,1,3,85.19,0.0,0,1,1,1.35,1,16000,0,0,0,6,1,0,0,12309285
1,1,22500.0,20,693,MA,1,448.15,448.15,change request   card replace statement,1,0,0,0.0,0,2,60.0,0.0,0,1,1,32.28,0,12000,1,4,1,7,0,0,0,93235897
1,3,13100.0,43,710,PA,6,746.96,4481.76, ,3,1,0,746.41,0,2,224.09,0.0,0,1,1,20.49,2,10000,0,9,0,7,1,0,0,02884666
1,2,62200.0,16,800,RI,65,71.75,4663.75,"card replace late payment customer call lost cardrefund requested. supply additional details, call back",30,10,1,718.42,6,3,4663.75,0.0,0,1,1,56.84,3,5000,1,1,0,90,0,0,0,38315620
1,2,41400.0,15,725,NJ,40,295.69,11827.6, ,20,5,0,1478.15,3,4,22697.4,10869.8,1,2,1,10914.87,4,9000,1,3,0,10,2,0,0,23687425
1,1,76800.0,9,705,MA,25,5.2,130.0, ,11,2,0,10.58,1,3,60.0,0.0,0,1,1,39.79,0,11000,1,3,0,88,2,0,0,59716454
1,2,41800.0,16,721,MA,18,224.48,4040.64,card replace card replace billing address cash,7,6,1,1323.3,2,3,202.03,0.0,0,1,1,32.55,3,17000,1,3,1,11,0,0,0,46175282
1,2,42300.0,22,721,MA,24,582.01,13968.24, ,13,1,0,583.49,0,4,13968.24,0.0,0,1,1,40.0,4,11000,0,4,0,6,0,0,0,07158615
1,0,67600.0,29,800,CT,11,27.56,303.16, ,4,2,0,56.38,1,4,60.0,0.0,0,1,1,69.49,0,10000,1,1,0,8,2,0,0,06571904
1,2,37100.0,20,695,MA,2,180.56,361.12, ,0,0,0,0.0,0,4,494.73,133.61,1,3,1,208.43,1,14000,1,0,0,6,1,0,1,92807552
1,1,85800.0,6,768,MA,92,0.0,0.0,transfer plastic replace statement,41,13,4,0.0,9,2,60.0,60.0,1,2,1,60.0,0,8000,0,4,0,8,1,0,0,76520516
1,1,27600.0,12,640,MA,1,0.0,0.0, ,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,13000,0,2,0,2,2,0,0,16830124
1,0,115300.0,3,762,PA,147,621.72,91392.84, ,79,20,3,12222.57,6,6,91392.84,0.0,0,1,1,39.86,6,8000,1,2,1,7,0,0,1,27793372
1,0,14400.0,30,735,ME,0,172.33,0.0,transfer card replace transfer,0,0,0,0.0,0,5,60.0,60.0,1,1,1,60.0,0,13000,0,0,0,5,0,0,0,50344220
1,2,13100.0,30,745,NY,15,139.87,2098.05,late payment plastic replace statement atm limit,5,2,1,279.53,0,3,4910.49,2812.44,1,3,1,2894.05,3,19000,1,4,0,8,0,0,0,77542617
1,1,26800.0,5,786,RI,38,200.48,7618.24, ,15,3,0,600.81,0,4,2554.6,0.0,0,1,1,71.78,4,11000,1,3,0,6,2,0,0,42001260
1,3,149700.0,13,763,MA,84,15.11,1269.24, ,47,11,2,162.55,4,7,1269.24,0.0,0,1,1,49.65,1,10000,0,0,0,8,1,0,0,42446462
1,0,161000.0,20,715,PA,107,90.21,9652.47,statement billing address statement bitcoin,57,9,2,776.57,3,5,9652.47,0.0,0,1,1,90.28,5,14000,1,5,0,5,0,0,0,68669105
1,1,31700.0,10,694,ME,3,0.0,0.0, ,1,1,0,0.0,0,2,60.0,60.0,1,1,1,60.0,0,8000,0,5,1,11,1,0,0,14868041
1,2,59500.0,15,672,MA,9,12.81,115.29,statement card replace statement statement,5,0,0,0.0,0,3,115.29,0.0,0,1,1,54.01,0,9000,0,1,0,8,1,0,0,19038168
1,0,84500.0,36,726,NY,2,140.42,280.84,password change change request transfer,1,0,0,0.0,0,3,356.49,75.65,1,1,1,129.32,0,6000,1,2,0,10,2,0,0,38957432
1,0,30400.0,1,666,CT,1,7.71,7.71, ,1,0,0,0.0,0,6,60.0,52.29,1,4,1,92.04,0,9000,1,4,1,2,0,0,1,15142044
1,4,24200.0,9,631,MA,2,194.05,388.1, ,0,1,0,196.06,1,3,2991.75,2603.65,1,1,1,2662.09,3,14000,1,2,0,10,0,0,0,24772232
1,2,14300.0,26,686,MA,18,86.58,1558.44,change request transfer   cash,10,2,1,184.73,1,6,2642.16,1083.72,1,1,1,1148.93,6,6000,1,5,0,7,0,0,0,58577231
1,2,25500.0,15,719,PA,2,163.98,327.96, ,1,0,0,0.0,0,3,327.96,0.0,0,1,1,46.07,0,8000,1,3,0,9,2,0,0,71509036
1,2,22500.0,16,757,RI,3,166.37,499.11, ,2,1,0,165.86,1,4,60.0,0.0,0,1,1,53.84,2,7000,1,1,0,7,2,0,0,92705504
1,3,35700.0,29,712,MA,21,457.5,9607.5,plastic replace transfer late payment withdraw limit,10,6,2,2740.8,4,3,480.38,0.0,0,1,1,44.7,3,15000,0,4,0,5,1,0,1,71634217
1,0,98700.0,17,695,NJ,180,0.0,0.0, ,79,23,3,0.0,7,2,60.0,60.0,1,3,1,60.0,0,18000,1,6,0,11,0,0,1,36229161
1,2,91100.0,4,736,ME,25,54.78,1369.5,change request statement plastic replace,8,3,1,159.2,1,3,68.48,0.0,0,1,1,32.76,1,13000,1,7,0,8,0,0,0,18457909
1,0,10900.0,51,800,MA,9,50.36,453.24,late payment billing address transfer,5,1,1,57.0,0,2,60.0,0.0,0,1,1,44.8,0,13000,1,5,0,6,2,0,0,49666014
1,1,23600.0,18,770,CT,52,36.08,1876.16,    statement,29,8,4,281.4,5,4,1876.16,0.0,0,1,1,24.24,4,16000,1,2,0,6,0,0,0,53085298
1,1,38600.0,10,697,ME,13,72.88,947.44,statement transfer password change,8,2,0,147.32,0,3,60.0,0.0,0,1,1,55.84,1,13000,1,1,0,5,1,0,0,53205187
1,2,3700.0,19,792,ME,2,17.78,35.56, ,2,0,0,0.0,0,4,2769.78,2734.22,1,1,1,2774.6,4,7000,1,1,0,9,1,0,0,68969775
1,2,49300.0,24,755,PA,34,33.67,1144.78,plastic replace late payment password change,19,7,0,236.81,0,3,1144.78,0.0,0,1,1,34.17,1,19000,0,1,0,3,0,0,0,98301024
1,1,37700.0,4,694,RI,1,339.46,339.46, ,1,0,0,0.0,0,5,339.46,0.0,0,1,1,30.36,0,11000,0,6,1,7,1,0,0,19456629
1,3,62700.0,5,726,ME,61,88.35,5389.35,transfer plastic replace customer call,35,5,0,446.2,5,3,5389.35,0.0,0,1,1,45.5,3,10000,0,2,0,11,1,0,0,28917624
1,3,133400.0,4,693,ME,1,76.81,76.81,customer call late payment customer call,0,0,0,0.0,0,3,76.81,0.0,0,1,1,36.71,0,6000,1,7,0,6,2,0,0,71359507
